bairro_group,bairro,latitude,longitude,room_type,price,minimo_noites,numero_de_reviews,calculado_host_listings_count,distance_to_empire_state
Brooklyn,Clinton Hill,40.68613,-73.96536,Entire home/apt,650,5,0,3,7.139577970598943
Brooklyn,Bedford-Stuyvesant,40.68314,-73.93963,Entire home/apt,120,2,75,2,8.235740246206001
Queens,Astoria,40.75961,-73.91117,Private room,80,1,42,2,6.399189822513404
Brooklyn,Crown Heights,40.67473,-73.94494,Entire home/apt,100,90,0,1,8.890072749342055
Brooklyn,Crown Heights,40.67174,-73.95663,Entire home/apt,120,5,104,1,8.877401134076075
Brooklyn,Williamsburg,40.71055,-73.95098,Entire home/apt,140,7,13,1,5.127084867228551
Brooklyn,Bedford-Stuyvesant,40.69465,-73.95458,Entire home/apt,200,5,4,1,6.531200141515759
Brooklyn,Clinton Hill,40.68413,-73.96542,Private room,165,4,11,3,7.354773812124662
Manhattan,Kips Bay,40.73877,-73.97707,Entire home/apt,125,4,1,3,1.2915829570748383
Manhattan,Chelsea,40.74893,-73.99544,Entire home/apt,130,30,19,1,0.8317163915963455
Manhattan,East Harlem,40.79406,-73.94102,Shared room,65,7,131,2,6.3208950737685425
Brooklyn,Fort Greene,40.68795,-73.97332,Entire home/apt,123,30,15,1,6.809019417390482
Manhattan,Washington Heights,40.85295,-73.93361,Private room,67,2,136,1,12.434963503812716
Queens,Queens Village,40.72413,-73.76133,Private room,50,1,43,1,19.108768795799644
Brooklyn,Gowanus,40.66918,-73.99187,Entire home/apt,130,7,98,1,8.83497689628189
Brooklyn,Williamsburg,40.71125,-73.95613,Private room,100,3,31,1,4.825706351764804
Manhattan,Upper West Side,40.78558,-73.9696,Entire home/apt,212,21,45,1,4.35253801721069
Brooklyn,Williamsburg,40.71577,-73.96053,Entire home/apt,190,3,124,1,4.2036227549966405
Brooklyn,Greenpoint,40.73861,-73.95485,Private room,599,3,9,28,2.8134473739829646
Manhattan,East Village,40.72577,-73.98745,Entire home/apt,249,5,166,2,2.5245130949881234
Queens,Rockaway Beach,40.58615,-73.81245,Private room,70,27,13,1,23.237324398128703
Brooklyn,Crown Heights,40.67086,-73.94872,Entire home/apt,100,30,15,5,9.17599274412133
Brooklyn,Bedford-Stuyvesant,40.68505,-73.95684,Entire home/apt,135,2,86,1,7.45835353638401
Manhattan,Upper West Side,40.77944,-73.98567,Entire home/apt,120,5,49,1,3.4546975651106764
Manhattan,Midtown,40.74503,-73.98876,Entire home/apt,169,18,54,1,0.46055031724108325
Brooklyn,Crown Heights,40.67539,-73.96093,Entire home/apt,165,7,3,1,8.3902168941699
Manhattan,Harlem,40.8054,-73.95189,Private room,90,1,1,1,6.951845177353614
Manhattan,Upper East Side,40.78491,-73.9508,Entire home/apt,225,2,56,1,5.012165632529565
Brooklyn,Fort Greene,40.69088,-73.97307,Private room,95,2,163,2,6.4902482870525375
Manhattan,Hell's Kitchen,40.75835,-73.99193,Private room,85,10,116,1,1.2289158284777522
Brooklyn,South Slope,40.66527,-73.9886,Entire home/apt,199,14,27,2,9.25783796415968
Manhattan,Lower East Side,40.71895,-73.99434,Entire home/apt,211,1,52,3,3.3607005753029506
Manhattan,Midtown,40.75579,-73.96699,Entire home/apt,145,6,39,1,1.7717383557092203
Manhattan,Harlem,40.82399,-73.95328,Private room,65,14,35,1,8.843900129974797
Queens,Astoria,40.76434,-73.92132,Entire home/apt,110,4,30,1,5.70322549801284
Brooklyn,Brooklyn Heights,40.69263,-73.99438,Entire home/apt,150,30,95,1,6.252757431236756
Brooklyn,Bedford-Stuyvesant,40.68448,-73.92747,Entire home/apt,110,4,70,1,8.642543021779769
Manhattan,Chelsea,40.74412,-74.00208,Private room,290,2,35,1,1.46926926096048
Manhattan,East Village,40.73067,-73.98702,Private room,87,2,0,1,1.9778619659925902
Brooklyn,Williamsburg,40.70665,-73.94061,Entire home/apt,190,4,50,1,6.000837089110435
Brooklyn,Williamsburg,40.72063,-73.95952,Entire home/apt,200,2,29,1,3.7946832411839155
Brooklyn,Park Slope,40.67644,-73.98082,Entire home/apt,165,2,23,2,8.021123118145976
Manhattan,Harlem,40.80481,-73.94794,Entire home/apt,110,2,142,2,7.035800451365323
Manhattan,East Village,40.72533,-73.99143,Entire home/apt,395,2,70,1,2.615290597581065
Brooklyn,Bedford-Stuyvesant,40.68569,-73.93038,Private room,99,2,38,2,8.393221530824293
Brooklyn,Kensington,40.64302,-73.97255,Private room,39,1,82,2,11.782791089570061
Manhattan,Upper West Side,40.79918,-73.96607,Private room,85,1,3,1,5.887038539328372
Brooklyn,Gowanus,40.66862,-73.9926,Entire home/apt,260,30,3,1,8.901077905366227
Manhattan,Harlem,40.81333,-73.94453,Entire home/apt,122,1,116,5,8.013623472420672
Brooklyn,Greenpoint,40.72473,-73.95199,Entire home/apt,165,2,175,1,3.8708209957875392
Queens,Forest Hills,40.70925,-73.85262,Entire home/apt,97,3,28,3,12.0349355578247
Manhattan,West Village,40.73215,-74.00922,Entire home/apt,170,4,24,1,2.6911604306707892
Brooklyn,Williamsburg,40.71109,-73.94332,Entire home/apt,125,2,15,1,5.475013337254971
Manhattan,Murray Hill,40.7463,-73.97926,Private room,130,4,105,1,0.583925818535177
Brooklyn,Williamsburg,40.71823,-73.95849,Entire home/apt,225,10,22,1,4.063626033485729
Brooklyn,Fort Greene,40.68626,-73.97598,Entire home/apt,170,3,86,2,6.965305062481017
Manhattan,Chelsea,40.74488,-74.001,Entire home/apt,132,4,10,1,1.3565857262540386
Brooklyn,Park Slope,40.67632,-73.97616,Entire home/apt,250,7,18,1,8.063778485739535
Brooklyn,Greenpoint,40.72212,-73.94254,Entire home/apt,141,5,8,1,4.664167537937324
Brooklyn,Crown Heights,40.67456,-73.95151,Entire home/apt,64,20,70,1,8.70904312387294
Brooklyn,Williamsburg,40.71363,-73.96019,Entire home/apt,249,3,150,1,4.42496380642789
Brooklyn,Crown Heights,40.6755,-73.95878,Private room,79,2,115,1,8.425263437754499
Manhattan,East Village,40.72274,-73.97581,Entire home/apt,185,2,69,1,2.9739759161961947
Brooklyn,Park Slope,40.67535,-73.97654,Entire home/apt,495,1,35,1,8.168171460031857
Manhattan,Nolita,40.72255,-73.99346,Entire home/apt,375,3,18,1,2.9534725362988197
Manhattan,Nolita,40.72094,-73.99706,Entire home/apt,175,3,68,1,3.2064817938378467
Manhattan,East Village,40.72485,-73.97813,Entire home/apt,150,4,22,1,2.6967833562846355
Manhattan,Harlem,40.80473,-73.9532,Entire home/apt,259,8,17,1,6.839005008902773
Manhattan,East Village,40.72217,-73.98419,Private room,96,1,34,1,2.9228647034353363
Brooklyn,Williamsburg,40.71943,-73.9565,Entire home/apt,145,7,8,1,4.053310391224099
Manhattan,Chelsea,40.74249,-74.00329,Entire home/apt,200,4,0,1,1.6306047084062503
Manhattan,Upper West Side,40.79264,-73.97294,Entire home/apt,95,5,2,1,5.038451486160595
Brooklyn,Windsor Terrace,40.65749,-73.97675,Entire home/apt,250,4,52,1,10.147959096764534
Manhattan,Harlem,40.80474,-73.94688,Entire home/apt,295,2,74,2,7.069656725782976
Manhattan,Greenwich Village,40.72831,-74.00177,Entire home/apt,175,3,18,1,2.619848778324116
Brooklyn,Williamsburg,40.71541,-73.94144,Entire home/apt,451,2,72,1,5.231394246955394
Manhattan,Upper West Side,40.79765,-73.96245,Entire home/apt,165,2,191,1,5.818857186004128
Manhattan,Upper East Side,40.78508,-73.95332,Entire home/apt,250,4,0,1,4.90655993291745
Bronx,Woodlawn,40.89747,-73.8639,Entire home/apt,77,1,197,1,19.504941897168457
Manhattan,Lower East Side,40.72008,-73.98404,Entire home/apt,250,4,19,1,3.155841429706645
Brooklyn,Williamsburg,40.7102,-73.94495,Private room,98,2,8,4,5.463228350729169
Brooklyn,Park Slope,40.67359,-73.97904,Entire home/apt,150,2,0,1,8.346607489780173
Manhattan,East Village,40.72674,-73.9782,Private room,95,7,25,1,2.491216349709849
Manhattan,Harlem,40.81156,-73.94571,Private room,55,3,119,5,7.7929787461374325
Manhattan,Harlem,40.80497,-73.95016,Entire home/apt,300,2,203,3,6.969450011904577
Queens,Sunnyside,40.7385,-73.91806,Private room,42,40,53,3,5.80209989310083
Brooklyn,Greenpoint,40.72937,-73.95671,Entire home/apt,125,2,104,1,3.2292801610609567
Manhattan,East Village,40.72587,-73.98438,Private room,175,3,175,1,2.5106804744959867
Manhattan,Harlem,40.82426,-73.9463,Private room,75,3,38,3,9.070425791010113
Brooklyn,Williamsburg,40.71624,-73.96272,Entire home/apt,255,45,39,1,4.067649369950251
Brooklyn,Bedford-Stuyvesant,40.68101,-73.94081,Entire home/apt,72,31,88,1,8.400408586979497
Brooklyn,Bedford-Stuyvesant,40.68669,-73.91989,Private room,165,1,27,4,8.82804779839836
Brooklyn,Williamsburg,40.71534,-73.95914,Entire home/apt,165,5,117,1,4.304676502354141
Brooklyn,Clinton Hill,40.68288,-73.96024,Private room,75,3,43,2,7.60149635130088
Brooklyn,Greenpoint,40.72489,-73.95494,Entire home/apt,130,5,4,1,3.6797730924371432
Brooklyn,Bedford-Stuyvesant,40.67963,-73.93908,Private room,88,1,64,3,8.603508530981754
Brooklyn,Bedford-Stuyvesant,40.6798,-73.93908,Private room,80,1,39,3,8.586671067282921
Manhattan,Chelsea,40.74346,-73.99882,Private room,150,2,37,1,1.2432671776533553
Manhattan,Upper West Side,40.77724,-73.98109,Entire home/apt,200,3,10,1,3.2322593520068157
Manhattan,East Village,40.72972,-73.97995,Entire home/apt,200,2,103,1,2.1339208208089633
Queens,Sunnyside,40.74102,-73.91681,Private room,42,40,41,3,5.859635575653793
Brooklyn,Williamsburg,40.71309,-73.94128,Private room,90,6,3,1,5.425174688814979
Brooklyn,Williamsburg,40.71323,-73.95745,Entire home/apt,450,5,37,1,4.579451381660985
Brooklyn,Crown Heights,40.67212,-73.9506,Entire home/apt,130,2,29,1,8.990808989440726
Brooklyn,Williamsburg,40.71023,-73.96665,Private room,89,3,205,3,4.540337352792499
Manhattan,Harlem,40.80523,-73.95139,Entire home/apt,198,5,42,2,6.951958842035443
Brooklyn,Greenpoint,40.72185,-73.93956,Private room,46,4,86,3,4.880621658288041
Manhattan,SoHo,40.72351,-73.99683,Private room,140,2,54,1,2.9286317019268404
Brooklyn,Carroll Gardens,40.6809,-73.99233,Entire home/apt,500,7,7,1,7.535906426990054
Manhattan,Morningside Heights,40.80525,-73.95916,Private room,75,5,57,2,6.7088806440139175
Queens,Sunnyside,40.74,-73.91901,Private room,33,44,31,3,5.693586491667146
Manhattan,Upper West Side,40.80006,-73.96049,Entire home/apt,250,31,188,1,6.127349399069085
Manhattan,Washington Heights,40.84468,-73.94303,Private room,75,2,34,1,11.301556784314425
Brooklyn,Carroll Gardens,40.68252,-73.99619,Entire home/apt,350,5,6,1,7.3883690716406285
Manhattan,Chelsea,40.74342,-73.99483,Entire home/apt,205,9,3,2,0.9558483960755755
Brooklyn,Park Slope,40.67853,-73.98089,Entire home/apt,219,5,2,1,7.788469649729142
Brooklyn,Park Slope,40.6788,-73.97643,Private room,60,1,20,6,7.786811848572756
Manhattan,Upper West Side,40.77886,-73.98042,Entire home/apt,185,2,129,1,3.4181654621490214
Manhattan,East Village,40.72578,-73.97879,Entire home/apt,190,3,147,1,2.5832879737740226
Brooklyn,South Slope,40.66085,-73.98537,Entire home/apt,105,28,101,1,9.746421705045375
Manhattan,East Harlem,40.80113,-73.94503,Entire home/apt,250,2,11,2,6.792972657652099
Manhattan,Upper West Side,40.78569,-73.97581,Entire home/apt,175,65,11,1,4.231729997201626
Manhattan,Harlem,40.82411,-73.94934,Private room,65,2,41,2,8.96432399101984
Brooklyn,Bedford-Stuyvesant,40.68131,-73.95332,Entire home/apt,75,2,87,1,7.950012377685127
Bronx,University Heights,40.85811,-73.90675,Private room,37,4,117,1,13.90248671208893
Brooklyn,Williamsburg,40.70667,-73.96524,Entire home/apt,85,2,86,2,4.953224277586317
Brooklyn,Gravesend,40.60452,-73.97103,Entire home/apt,106,7,0,2,16.064068763781343
Manhattan,East Harlem,40.7932,-73.94007,Entire home/apt,79,2,15,1,6.292728404204632
Brooklyn,Fort Greene,40.68768,-73.97611,Private room,85,2,35,2,6.807036872337037
Manhattan,Harlem,40.80224,-73.94558,Private room,170,2,17,2,6.8771338312427215
Manhattan,Lower East Side,40.71473,-73.98842,Private room,115,3,3,2,3.7561664276970763
Manhattan,Harlem,40.80518,-73.95359,Private room,89,5,43,2,6.871978840441216
Manhattan,Harlem,40.80827,-73.95329,Shared room,49,3,168,1,7.199094395700998
Manhattan,Gramercy,40.73476,-73.98452,Entire home/apt,400,2,105,1,1.5216935232098203
Brooklyn,Bushwick,40.69055,-73.92357,Entire home/apt,150,2,11,1,8.298630158104617
Brooklyn,Crown Heights,40.67505,-73.95969,Entire home/apt,97,3,31,1,8.453343341023913
Manhattan,East Village,40.72974,-73.98201,Private room,100,4,49,2,2.0997374523644683
Brooklyn,Williamsburg,40.70925,-73.95425,Entire home/apt,179,4,23,1,5.09828851190712
Brooklyn,Greenpoint,40.72315,-73.95226,Entire home/apt,500,2,20,2,3.9765340364444333
Manhattan,Chelsea,40.73939,-73.99612,Entire home/apt,429,10,18,1,1.3394116854044944
Manhattan,Kips Bay,40.74112,-73.97686,Entire home/apt,189,6,90,1,1.0960115114996491
Manhattan,Lower East Side,40.72019,-73.98217,Private room,120,2,99,1,3.154157319964807
Manhattan,Nolita,40.72133,-73.99666,Entire home/apt,300,1,6,3,3.1549744020450206
Queens,Astoria,40.75744,-73.92163,Entire home/apt,107,30,21,8,5.487457841333584
Queens,Astoria,40.75695,-73.9202,Entire home/apt,95,30,24,8,5.596537285807488
Manhattan,Harlem,40.8296,-73.94651,Entire home/apt,199,2,111,1,9.620127602262793
Manhattan,East Harlem,40.79056,-73.9468,Entire home/apt,120,2,86,1,5.720200011883379
Manhattan,West Village,40.73631,-73.99977,Entire home/apt,199,15,66,2,1.8001925023770633
Brooklyn,Williamsburg,40.71297,-73.94336,Private room,75,4,80,1,5.315689518750521
Manhattan,West Village,40.73712,-74.00166,Private room,100,30,5,1,1.847256048538547
Brooklyn,Bedford-Stuyvesant,40.69242,-73.95097,Entire home/apt,99,2,187,2,6.88304273978546
Manhattan,Chelsea,40.73862,-73.99758,Entire home/apt,250,1,2,1,1.4856102962983353
Brooklyn,Williamsburg,40.7158,-73.95803,Entire home/apt,350,6,1,1,4.310758528470237
Brooklyn,Prospect Heights,40.68262,-73.97299,Entire home/apt,170,3,67,1,7.399938178507024
Manhattan,East Village,40.73217,-73.98801,Entire home/apt,165,1,63,1,1.818643368707313
Manhattan,Hell's Kitchen,40.76311,-73.99388,Private room,99,1,89,1,1.7795051552620214
Manhattan,Chelsea,40.74695,-74.00454,Private room,255,4,1,1,1.6052996207189194
Brooklyn,East New York,40.67497,-73.87305,Entire home/apt,169,3,177,1,12.53061772343988
Brooklyn,Crown Heights,40.66788,-73.94813,Entire home/apt,99,4,90,1,9.505191318719206
Manhattan,Upper East Side,40.76684,-73.95944,Entire home/apt,169,7,39,1,3.0128797209569824
Brooklyn,Bedford-Stuyvesant,40.68967,-73.95445,Entire home/apt,160,3,42,1,7.046728076213201
Brooklyn,Prospect Heights,40.67946,-73.96501,Entire home/apt,215,3,33,1,7.869000168497344
Brooklyn,Park Slope,40.66944,-73.98083,Entire home/apt,130,3,179,1,8.799405952808181
Manhattan,East Village,40.72566,-73.97748,Private room,110,3,81,2,2.622979558001818
Manhattan,Hell's Kitchen,40.7709,-73.99181,Private room,150,28,43,2,2.558171781842726
Brooklyn,Williamsburg,40.71943,-73.95958,Private room,65,30,52,1,3.9014529312756334
Queens,Sunnyside,40.74249,-73.92466,Private room,75,2,160,1,5.181587893195467
Manhattan,Chelsea,40.74033,-74.00024,Entire home/apt,149,6,23,2,1.5271316248409583
Manhattan,Upper West Side,40.7969,-73.96128,Private room,89,6,35,1,5.77455845921912
Brooklyn,Prospect-Lefferts Gardens,40.65589,-73.95539,Private room,42,1,72,2,10.609442827606848
Brooklyn,Williamsburg,40.70275,-73.94501,Private room,85,1,46,1,6.128231237237989
Brooklyn,Bedford-Stuyvesant,40.68897,-73.93569,Entire home/apt,139,3,83,1,7.8426123487257025
Brooklyn,Park Slope,40.67617,-73.98136,Private room,105,1,211,2,8.048986055000434
Brooklyn,Park Slope,40.67595,-73.98053,Entire home/apt,265,5,15,1,8.07685954724215
Manhattan,Hell's Kitchen,40.76415,-73.99067,Entire home/apt,149,1,122,1,1.8040030859514882
Brooklyn,Bedford-Stuyvesant,40.68497,-73.95592,Entire home/apt,99,3,207,1,7.492362298891691
Manhattan,Harlem,40.82922,-73.94174,Private room,75,3,50,2,9.725982081563854
Manhattan,Upper East Side,40.76739,-73.9557,Shared room,90,1,0,1,3.2898651088585416
Manhattan,East Village,40.73089,-73.98195,Entire home/apt,160,30,25,1,1.97393162641549
Brooklyn,Park Slope,40.6755,-73.97859,Entire home/apt,190,4,105,1,8.137144508113446
Brooklyn,Bedford-Stuyvesant,40.68812,-73.94934,Private room,67,4,72,3,7.375276057737029
Manhattan,Upper East Side,40.7694,-73.9572,Entire home/apt,190,1,8,1,3.346192679408383
Brooklyn,Clinton Hill,40.68634,-73.96161,Entire home/apt,248,2,58,6,7.19936104950159
Brooklyn,Williamsburg,40.7093,-73.9497,Private room,100,6,8,1,5.302980363374361
Manhattan,Chinatown,40.713,-73.99752,Private room,95,3,172,2,4.067418720567909
Brooklyn,Bedford-Stuyvesant,40.68186,-73.94113,Entire home/apt,145,3,123,1,8.303768211691667
Brooklyn,Bushwick,40.68364,-73.91076,Private room,41,2,55,1,9.58390828762829
Brooklyn,Williamsburg,40.71893,-73.9428,Entire home/apt,120,4,87,1,4.878565858505329
Brooklyn,Fort Greene,40.68765,-73.97073,Entire home/apt,157,2,4,1,6.8785149522420905
Brooklyn,Williamsburg,40.71413,-73.96596,Entire home/apt,195,14,31,1,4.15965024494935
Brooklyn,Sheepshead Bay,40.58422,-73.94079,Entire home/apt,70,4,128,2,18.664187293163696
Brooklyn,Williamsburg,40.71973,-73.95582,Entire home/apt,185,3,14,1,4.062003719092562
Brooklyn,Bedford-Stuyvesant,40.69025,-73.93323,Entire home/apt,145,3,30,3,7.837866529219176
Manhattan,East Village,40.72956,-73.97903,Entire home/apt,250,1,60,1,2.16979961819344
Manhattan,West Village,40.73854,-74.00821,Private room,80,90,9,1,2.200363332276105
Manhattan,Theater District,40.75877,-73.98863,Entire home/apt,230,2,179,1,1.1816864294730929
Brooklyn,Gowanus,40.67688,-73.9859,Entire home/apt,100,7,9,1,7.962028680958861
Brooklyn,Bushwick,40.70051,-73.92204,Private room,40,1,1,1,7.561685847397548
Manhattan,Lower East Side,40.71712,-73.98898,Private room,200,30,25,1,3.494226805709148
Staten Island,Emerson Hill,40.60742,-74.14388,Private room,80,2,2,1,20.611836460112468
Brooklyn,Bedford-Stuyvesant,40.68741,-73.95741,Private room,79,3,152,3,7.1943894103629935
Queens,Long Island City,40.75627,-73.9211,Entire home/apt,95,30,24,8,5.509255466954017
Manhattan,Upper West Side,40.79816,-73.9619,Entire home/apt,300,2,45,3,5.887940693894946
Brooklyn,Fort Hamilton,40.61927,-74.0307,Entire home/apt,100,30,7,1,14.870513001816608
Manhattan,Harlem,40.8078,-73.95208,Private room,80,7,19,1,7.190164374878777
Brooklyn,Bensonhurst,40.61922,-73.99399,Entire home/apt,110,1,24,1,14.397954427282698
Brooklyn,Clinton Hill,40.68275,-73.96148,Entire home/apt,172,4,8,2,7.586650043731017
Manhattan,Lower East Side,40.71813,-73.98416,Entire home/apt,199,1,29,2,3.372352558033245
Manhattan,Lower East Side,40.71892,-73.98401,Entire home/apt,199,1,14,2,3.2849636298044227
Manhattan,Harlem,40.816,-73.95545,Private room,100,1,33,1,7.942064270380171
Manhattan,Harlem,40.82748,-73.95153,Private room,55,4,99,1,9.258939986926816
Brooklyn,Bedford-Stuyvesant,40.68634,-73.95088,Private room,75,3,59,3,7.504362521569175
Manhattan,East Village,40.72229,-73.97901,Entire home/apt,146,3,142,1,2.959774623236553
Manhattan,NoHo,40.72956,-73.99287,Private room,250,2,0,1,2.1855378421734706
Brooklyn,Greenpoint,40.72595,-73.95298,Entire home/apt,116,29,22,1,3.7174223462713094
Manhattan,Tribeca,40.71193,-74.00817,Private room,150,3,82,2,4.484466354593682
Brooklyn,Park Slope,40.68012,-73.97847,Private room,120,2,23,6,7.62510322357781
Manhattan,Chelsea,40.74233,-73.99865,Entire home/apt,199,4,32,1,1.291622968425589
Brooklyn,Prospect Heights,40.67424,-73.96665,Entire home/apt,150,5,24,1,8.409314967917519
Manhattan,Harlem,40.80486,-73.95298,Private room,69,1,59,2,6.859686678971166
Manhattan,Harlem,40.80307,-73.95048,Private room,300,55,6,2,6.767145939535031
Brooklyn,Boerum Hill,40.68653,-73.98562,Entire home/apt,230,4,18,1,6.8877791078764545
Manhattan,Midtown,40.74267,-73.98569,Entire home/apt,125,4,3,1,0.6384801944228535
Brooklyn,Bedford-Stuyvesant,40.68749,-73.95494,Private room,79,3,115,3,7.25762856730372
Brooklyn,Fort Greene,40.68645,-73.97538,Private room,130,3,154,2,6.95039906085751
Brooklyn,Clinton Hill,40.68999,-73.96711,Private room,239,1,164,11,6.687161962796341
Staten Island,Shore Acres,40.61077,-74.06824,Entire home/apt,75,6,76,1,16.834662515170198
Brooklyn,Williamsburg,40.71126,-73.94576,Entire home/apt,220,3,116,2,5.328507703088894
Manhattan,East Village,40.72416,-73.9853,Entire home/apt,288,2,120,1,2.6990366039347156
Brooklyn,Bedford-Stuyvesant,40.68516,-73.92521,Entire home/apt,135,4,82,1,8.690717059401317
Manhattan,West Village,40.73507,-74.00048,Entire home/apt,225,3,13,1,1.9437511960838902
Manhattan,Chinatown,40.71611,-73.99828,Private room,110,30,59,1,3.7507119268685827
